납부자번호,고객명,ID,검침일(시간),주소,용도,설치번호,설비번호,비보정사용량,,,보정사용량,,,보정계수(평균),,,순간유량(평균 임시사용),,
,,,,,,,,당시간,전시간,전일동시간,당시간,전시간,전일동시간,당시간,전시간,전일동시간,당시간,전시간,전일동시간
000209721489,춘의주공APT,10000144,2018-01-29 16,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.391,1.3939,1.3821,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 17,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,123,0,51,161,0,66,1.2996,1.391,1.2855,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 18,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,209,123,222,276,161,292,1.338,1.2996,1.3136,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 19,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,175,209,182,232,276,241,1.3152,1.338,1.3119,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 20,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,79,175,23,105,232,30,1.389,1.3152,1.379,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 21,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,79,0,0,105,0,1.3843,1.389,1.377,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 22,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.381,1.3843,1.3756,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 23,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.381,1.381,1.3756,0,0,0
000209721489,춘의주공APT,10000144,2018-01-30 00,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3821,1.381,1.3763,0,0,0
000209721489,춘의주공APT,10000144,2018-01-30 01,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3848,1.3821,1.3782,0,0,0
000209721489,춘의주공APT,10000144,2018-01-30 02,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3873,1.3848,1.3795,0,0,0
000209721489,춘의주공APT,10000144,2018-01-30 03,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,215,0,165,282,0,216,1.3326,1.3873,1.3327,0,0,0
000209721489,춘의주공APT,10000144,2018-01-30 04,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,187,215,191,249,282,254,1.3479,1.3326,1.3307,0,0,0
