납부자번호,고객명,ID,검침일(시간),주소,용도,설치번호,설비번호,비보정사용량,,,보정사용량,,,보정계수(평균),,,순간유량(평균 임시사용),,
,,,,,,,,당시간,전시간,전일동시간,당시간,전시간,전일동시간,당시간,전시간,전일동시간,당시간,전시간,전일동시간
000209722044,오산시민스포츠센타,10000163,2018-07-06 08,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,40,39,39,50,49,49,1.248,1.2499,1.2438,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 09,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,38,40,38,48,50,47,1.2477,1.248,1.242,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 10,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,40,38,40,50,48,49,1.2475,1.2477,1.2404,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 11,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,38,40,37,47,50,46,1.2475,1.2475,1.2402,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 12,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,44,38,38,55,47,47,1.2461,1.2475,1.2391,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 13,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,41,44,40,51,55,50,1.2454,1.2461,1.237,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 14,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,40,41,40,50,51,50,1.2444,1.2454,1.2355,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 15,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,30,40,29,37,50,35,1.2442,1.2444,1.2374,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 16,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,35,30,33,44,37,41,1.2448,1.2442,1.2369,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 17,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,30,35,28,37,44,35,1.2435,1.2448,1.2356,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 18,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,30,30,27,37,37,33,1.2442,1.2435,1.2364,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 19,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,32,30,32,40,37,40,1.2476,1.2442,1.2368,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 20,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,34,32,35,42,40,43,1.245,1.2476,1.2396,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 21,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,33,34,36,42,42,45,1.249,1.245,1.2401,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 22,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,25,33,16,31,42,20,1.2538,1.249,1.2484,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-06 23,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,25,0,0,31,0,1.2522,1.2538,1.2465,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 00,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2504,1.2522,1.2447,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 01,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2505,1.2504,1.2453,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 02,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2514,1.2505,1.2462,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 03,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.253,1.2514,1.2473,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 04,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2551,1.253,1.2484,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 05,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2568,1.2551,1.2494,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 06,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,34,0,40,42,0,49,1.2633,1.2568,1.2489,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 07,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,24,34,39,31,42,49,1.2551,1.2633,1.2499,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 08,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,33,24,40,41,31,50,1.254,1.2551,1.248,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 09,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,21,33,38,26,41,48,1.2531,1.254,1.2477,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 10,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,18,21,40,23,26,50,1.2546,1.2531,1.2475,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 11,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,17,18,38,21,23,47,1.2498,1.2546,1.2475,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 12,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,19,17,44,24,21,55,1.2491,1.2498,1.2461,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 13,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,21,19,41,26,24,51,1.2485,1.2491,1.2454,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 14,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,25,21,40,31,26,50,1.2481,1.2485,1.2444,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 15,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,21,25,30,26,31,37,1.2464,1.2481,1.2442,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 16,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,26,21,35,33,26,44,1.2454,1.2464,1.2448,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 17,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,23,26,30,29,33,37,1.2447,1.2454,1.2435,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 18,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,25,23,30,31,29,37,1.2507,1.2447,1.2442,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 19,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,22,25,32,27,31,40,1.243,1.2507,1.2476,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 20,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,21,22,34,26,27,42,1.2539,1.243,1.245,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 21,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,9,21,33,12,26,42,1.251,1.2539,1.249,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 22,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,12,9,25,15,12,31,1.2582,1.251,1.2538,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-07 23,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,8,12,0,10,15,0,1.2595,1.2582,1.2522,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 00,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,8,0,0,10,0,1.2585,1.2595,1.2504,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 01,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2571,1.2585,1.2505,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 02,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2558,1.2571,1.2514,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 03,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2551,1.2558,1.253,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 04,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2561,1.2551,1.2551,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 05,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2575,1.2561,1.2568,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 06,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,31,0,34,39,0,42,1.2572,1.2575,1.2633,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 07,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,23,31,24,28,39,31,1.2559,1.2572,1.2551,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 08,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,40,23,33,51,28,41,1.2624,1.2559,1.254,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 09,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,26,40,21,32,51,26,1.2574,1.2624,1.2531,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 10,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,23,26,18,29,32,23,1.2551,1.2574,1.2546,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 11,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,22,23,17,28,29,21,1.2524,1.2551,1.2498,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 12,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,22,22,19,27,28,24,1.2519,1.2524,1.2491,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 13,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,21,22,21,27,27,26,1.2511,1.2519,1.2485,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 14,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,26,21,25,32,27,31,1.2516,1.2511,1.2481,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 15,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,28,26,21,35,32,26,1.2507,1.2516,1.2464,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 16,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,24,28,26,30,35,33,1.2509,1.2507,1.2454,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 17,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,24,24,23,30,30,29,1.2531,1.2509,1.2447,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 18,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,27,24,25,34,30,31,1.2491,1.2531,1.2507,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 19,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,1,27,22,1,34,27,1.2518,1.2491,1.243,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 20,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,1,21,0,1,26,1.253,1.2518,1.2539,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 21,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,9,0,0,12,1.2542,1.253,1.251,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 22,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,12,0,0,15,1.256,1.2542,1.2582,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-08 23,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,8,0,0,10,1.2575,1.256,1.2595,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 00,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2581,1.2575,1.2585,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 01,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2586,1.2581,1.2571,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 02,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2589,1.2586,1.2558,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 03,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2593,1.2589,1.2551,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 04,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2599,1.2593,1.2561,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 05,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2606,1.2599,1.2575,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 06,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,43,0,31,54,0,39,1.268,1.2606,1.2572,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 07,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,48,43,23,61,54,28,1.2594,1.268,1.2559,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 08,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,47,48,40,59,61,51,1.2594,1.2594,1.2624,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 09,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,43,47,26,54,59,32,1.2597,1.2594,1.2574,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 10,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,51,43,23,65,54,29,1.2591,1.2597,1.2551,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 11,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,46,51,22,58,65,28,1.2605,1.2591,1.2524,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 12,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,47,46,22,59,58,27,1.258,1.2605,1.2519,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 13,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,51,47,21,64,59,27,1.2581,1.258,1.2511,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 14,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,47,51,26,59,64,32,1.2591,1.2581,1.2516,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 15,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,34,47,28,43,59,35,1.2665,1.2591,1.2507,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 16,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,42,34,24,53,43,30,1.2566,1.2665,1.2509,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 17,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,36,42,24,45,53,30,1.2561,1.2566,1.2531,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 18,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,37,36,27,47,45,34,1.2587,1.2561,1.2491,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 19,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,38,37,1,47,47,1,1.2644,1.2587,1.2518,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 20,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,42,38,0,53,47,0,1.2655,1.2644,1.253,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 21,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,39,42,0,49,53,0,1.2561,1.2655,1.2542,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 22,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,22,39,0,28,49,0,1.2567,1.2561,1.256,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-09 23,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,22,0,0,28,0,1.2593,1.2567,1.2575,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 00,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2582,1.2593,1.2581,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 01,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2583,1.2582,1.2586,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 02,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2583,1.2583,1.2589,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 03,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2582,1.2583,1.2593,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 04,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2585,1.2582,1.2599,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 05,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2595,1.2585,1.2606,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 06,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,42,0,43,53,0,54,1.2602,1.2595,1.268,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 07,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,57,42,48,72,53,61,1.2585,1.2602,1.2594,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 08,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,49,57,47,61,72,59,1.2573,1.2585,1.2594,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 09,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,48,49,43,61,61,54,1.2573,1.2573,1.2597,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 10,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,47,48,51,59,61,65,1.2532,1.2573,1.2591,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 11,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,53,47,46,66,59,58,1.2552,1.2532,1.2605,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 12,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,51,53,47,64,66,59,1.2539,1.2552,1.258,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 13,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,50,51,51,63,64,64,1.2519,1.2539,1.2581,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 14,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,51,50,47,64,63,59,1.2511,1.2519,1.2591,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 15,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,39,51,34,49,64,43,1.2503,1.2511,1.2665,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 16,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,44,39,42,55,49,53,1.2496,1.2503,1.2566,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 17,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,42,44,36,52,55,45,1.2491,1.2496,1.2561,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 18,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,40,42,37,50,52,47,1.2493,1.2491,1.2587,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 19,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,53,40,38,66,50,47,1.25,1.2493,1.2644,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 20,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,50,53,42,63,66,53,1.2489,1.25,1.2655,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 21,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,45,50,39,56,63,49,1.2494,1.2489,1.2561,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 22,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,24,45,22,30,56,28,1.2561,1.2494,1.2567,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-10 23,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,24,0,0,30,0,1.254,1.2561,1.2593,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 00,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2522,1.254,1.2582,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 01,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2523,1.2522,1.2583,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 02,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.253,1.2523,1.2583,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 03,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2537,1.253,1.2582,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 04,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,0,0,0,0,0,0,1.2544,1.2537,1.2585,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 05,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,13,0,0,16,0,0,1.2509,1.2544,1.2595,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 06,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,48,13,42,61,16,53,1.2546,1.2509,1.2602,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 07,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,54,48,57,67,61,72,1.262,1.2546,1.2585,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 08,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,56,54,49,71,67,61,1.2541,1.262,1.2573,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 09,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,50,56,48,62,71,61,1.2523,1.2541,1.2573,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 10,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,55,50,47,69,62,59,1.2517,1.2523,1.2532,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 11,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,48,55,53,60,69,66,1.2523,1.2517,1.2552,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 12,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,52,48,51,65,60,64,1.2487,1.2523,1.2539,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 13,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,55,52,50,69,65,63,1.2475,1.2487,1.2519,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 14,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,53,55,51,66,69,64,1.2488,1.2475,1.2511,0,0,0
000209722044,오산시민스포츠센타,10000163,2018-07-11 15,경기 오산시 오산동 40 오산시민스포츠센타 B2F보일러,영업용 2,6102706229,635841433,41,53,39,51,66,49,1.2466,1.2488,1.2503,0,0,0
