지점,지점명,일시,기온(°C),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),지면온도(°C)
119,수원,2017-08-13 23:00,25,3.2,73,,10,23.3
119,수원,2017-08-14 0:00,24.8,2.5,70,,10,23.2
119,수원,2017-08-14 1:00,23.9,1.7,76,,10,23.1
119,수원,2017-08-14 2:00,23.5,2.6,76,,10,22.9
119,수원,2017-08-14 3:00,23.6,3.4,73,,10,22.4
119,수원,2017-08-14 4:00,23.8,2.9,72,,10,22.5
119,수원,2017-08-14 5:00,23.5,2.5,73,,10,22.4
119,수원,2017-08-14 6:00,23.1,3.2,77,0,10,22.3
119,수원,2017-08-14 7:00,23.6,4.1,75,0.09,10,22.7
119,수원,2017-08-14 8:00,24.3,2.5,75,0.27,9,24.3
119,수원,2017-08-14 9:00,25.6,4.2,72,1,8,28.3
119,수원,2017-08-14 10:00,25.1,4.9,73,0.7,10,25.9
119,수원,2017-08-14 11:00,24.8,4.2,81,0.46,10,26.3
119,수원,2017-08-14 12:00,24.5,4.3,85,0.59,10,27
119,수원,2017-08-14 13:00,24.4,4.2,85,0.47,10,26.3
119,수원,2017-08-14 14:00,24,2.9,90,0.42,10,26.1
119,수원,2017-08-14 15:00,23.3,2.7,99,0.25,10,25.7
119,수원,2017-08-14 16:00,23.4,1.3,100,0.23,10,25.5
119,수원,2017-08-14 17:00,23.7,2.2,99,0.17,10,25.4
119,수원,2017-08-14 18:00,23.2,3.3,97,0.18,10,24.9
119,수원,2017-08-14 19:00,23.2,2.7,96,0.09,10,24.4
119,수원,2017-08-14 20:00,22.8,2.3,95,0.02,10,23.8
119,수원,2017-08-14 21:00,22.6,2.3,96,,10,23.5
119,수원,2017-08-14 22:00,22.8,2.9,95,,10,23.5
119,수원,2017-08-14 23:00,22.8,2.5,94,,,23.4
119,수원,2017-08-15 0:00,22.9,2.2,93,,10,23.4
119,수원,2017-08-15 1:00,23.2,2.5,91,,10,23.3
119,수원,2017-08-15 2:00,23.7,3.1,84,,10,23.1
119,수원,2017-08-15 3:00,22.9,3,90,,10,22.9
119,수원,2017-08-15 4:00,21.3,3.2,100,,10,22.4
119,수원,2017-08-15 5:00,21.2,2.5,100,,10,22.4
119,수원,2017-08-15 6:00,21.4,3.7,100,0,10,22.5
119,수원,2017-08-15 7:00,21.6,3.4,100,0.01,10,22.7
119,수원,2017-08-15 8:00,21.9,3,100,0.15,10,23.3
119,수원,2017-08-15 9:00,22.3,3.7,99,0.15,10,23.5
119,수원,2017-08-15 10:00,22.6,4.3,96,0.26,10,24
119,수원,2017-08-15 11:00,21.8,3.2,100,0.08,10,23
119,수원,2017-08-15 12:00,22.1,2.4,100,0.11,10,23.3
119,수원,2017-08-15 13:00,22.4,2,100,0.12,10,23.8
119,수원,2017-08-15 14:00,22.3,2.9,100,0.16,10,23.9
119,수원,2017-08-15 15:00,22.5,3,100,0.13,10,23.9
119,수원,2017-08-15 16:00,22.7,3.1,100,0.27,10,24.6
119,수원,2017-08-15 17:00,22.6,2.9,100,0.18,10,24.2
119,수원,2017-08-15 18:00,22.5,3,100,0.1,10,23.9
119,수원,2017-08-15 19:00,22.6,2.7,100,0.04,10,23.6
119,수원,2017-08-15 20:00,22.4,1.9,100,0,10,23.3
119,수원,2017-08-15 21:00,22.3,2.7,100,,10,23.1
119,수원,2017-08-15 22:00,22.1,2.5,100,,10,23.1
119,수원,2017-08-15 23:00,22.3,1.7,100,,10,23
119,수원,2017-08-16 0:00,22.2,3,99,,10,22.8
119,수원,2017-08-16 1:00,22.2,2.3,98,,,22.7
119,수원,2017-08-16 2:00,22.2,2.1,98,,10,22.8
119,수원,2017-08-16 3:00,21.8,2.2,100,,10,22.6
119,수원,2017-08-16 4:00,21.8,2.4,99,,10,22.5
119,수원,2017-08-16 5:00,21.8,2.2,99,,10,22.5
119,수원,2017-08-16 6:00,21.8,2.3,99,0,10,22.4
119,수원,2017-08-16 7:00,22.4,2.8,96,0.06,10,23
119,수원,2017-08-16 8:00,23.2,2.5,92,0.41,9,24.6
119,수원,2017-08-16 9:00,23.9,4,89,0.61,9,26.1
119,수원,2017-08-16 10:00,24,4.2,87,0.61,10,25.9
119,수원,2017-08-16 11:00,25.2,3.8,83,0.99,9,28.3
119,수원,2017-08-16 12:00,25.3,3,85,0.47,9,26.7
119,수원,2017-08-16 13:00,26,3.2,82,0.93,10,28.3
119,수원,2017-08-16 14:00,27,3.8,78,2.06,10,32.3
119,수원,2017-08-16 15:00,26.8,3.9,81,0.86,9,29.5
119,수원,2017-08-16 16:00,26.7,2.4,83,0.59,10,28.3
119,수원,2017-08-16 17:00,25,2,93,0.35,9,27.2
119,수원,2017-08-16 18:00,25.8,2.8,86,0.41,8,26.5
119,수원,2017-08-16 19:00,25.3,2.7,87,0.1,,25.4
119,수원,2017-08-16 20:00,25.1,2.6,88,0.01,,24.7
119,수원,2017-08-16 21:00,23.7,1,97,,10,24.5
119,수원,2017-08-16 22:00,23.4,1.1,100,,10,24.4
119,수원,2017-08-16 23:00,23.3,0.1,100,,,24.3
119,수원,2017-08-17 0:00,23.4,2.2,95,,10,24.1
119,수원,2017-08-17 1:00,22.8,2.5,97,,10,23.5
119,수원,2017-08-17 2:00,22.5,3,100,,10,23.5
119,수원,2017-08-17 3:00,22.4,1.9,100,,10,23.3
119,수원,2017-08-17 4:00,22.2,2.4,100,,10,23.1
119,수원,2017-08-17 5:00,22.4,2,98,,10,23.1
119,수원,2017-08-17 6:00,22.3,3.2,97,0,8,22.7
119,수원,2017-08-17 7:00,22.7,2.3,95,0.13,7,23.2
119,수원,2017-08-17 8:00,24,3.5,87,0.45,6,25.7
119,수원,2017-08-17 9:00,25.1,2.9,86,0.8,9,27.7
119,수원,2017-08-17 10:00,25,3.1,84,1.11,9,28.6
119,수원,2017-08-17 11:00,26.6,1.8,80,1.12,9,30.1
119,수원,2017-08-17 12:00,28.2,2.4,74,2.01,7,35.5
119,수원,2017-08-17 13:00,28.2,1.8,69,1.55,9,33
119,수원,2017-08-17 14:00,28,1.7,74,1.05,9,31.5
119,수원,2017-08-17 15:00,27.7,2.4,80,0.9,9,30
119,수원,2017-08-17 16:00,28.9,2,70,1.06,6,30.7
119,수원,2017-08-17 17:00,29.7,2.2,70,1.17,6,29.3
119,수원,2017-08-17 18:00,28.3,1.8,74,0.73,6,28.4
119,수원,2017-08-17 19:00,26.7,1.7,79,0.29,,26.2
119,수원,2017-08-17 20:00,25.2,2,83,0.01,,24.8
119,수원,2017-08-17 21:00,24.5,0.9,89,,1,24.3
119,수원,2017-08-17 22:00,24.1,0.9,93,,,24
119,수원,2017-08-17 23:00,23.6,0.7,98,,,23.8
119,수원,2017-08-18 0:00,23.4,0.4,99,,4,23.8
119,수원,2017-08-18 1:00,22.9,0.6,100,,,23.4
119,수원,2017-08-18 2:00,22.8,1,100,,,23.1
119,수원,2017-08-18 3:00,23.1,0.3,100,,9,23.6
119,수원,2017-08-18 4:00,22.9,0.6,100,,5,23.4
119,수원,2017-08-18 5:00,22.8,0.3,100,,6,23.3
119,수원,2017-08-18 6:00,22.8,0.5,100,0,2,23.4
119,수원,2017-08-18 7:00,23.2,0.5,100,0.09,9,23.9
119,수원,2017-08-18 8:00,23.6,0.5,99,0.18,10,24.6
119,수원,2017-08-18 9:00,24.8,0.7,92,0.52,10,26.9
119,수원,2017-08-18 10:00,25.7,0.9,83,1.14,9,29.3
119,수원,2017-08-18 11:00,26.9,2.1,77,1.54,9,32
119,수원,2017-08-18 12:00,27.7,1.5,74,1.62,10,33
119,수원,2017-08-18 13:00,27.9,1.5,74,1.33,10,32.7
119,수원,2017-08-18 14:00,28.3,1,71,1.36,10,32.4
119,수원,2017-08-18 15:00,29.6,1.8,63,2.04,7,35.4
119,수원,2017-08-18 16:00,30.4,2.4,66,1.7,6,32.8
119,수원,2017-08-18 17:00,29.4,3.3,66,1.03,5,29.5
119,수원,2017-08-18 18:00,28.3,2.9,69,0.76,3,27.5
119,수원,2017-08-18 19:00,27.1,1,76,0.27,,26.2
119,수원,2017-08-18 20:00,26.1,0.6,83,0,,25.3
119,수원,2017-08-18 21:00,25.7,0.8,87,,1,24.8
119,수원,2017-08-18 22:00,24.5,0.2,94,,,24.5
119,수원,2017-08-18 23:00,24.9,0.8,92,,,24.2
119,수원,2017-08-19 0:00,24.4,0.4,95,,3,24.1
119,수원,2017-08-19 1:00,23.5,0,100,,,23.7
119,수원,2017-08-19 2:00,23.2,0,100,,,23.5
119,수원,2017-08-19 3:00,23.4,0.2,100,,8,23.3
119,수원,2017-08-19 4:00,22.9,0.3,100,,8,23.2
119,수원,2017-08-19 5:00,23,1.5,99,,5,22.9
119,수원,2017-08-19 6:00,23,0.8,98,0,3,22.9
119,수원,2017-08-19 7:00,23.5,1.7,94,0.11,7,23.7
119,수원,2017-08-19 8:00,24.4,2.3,91,0.41,9,25.4
119,수원,2017-08-19 9:00,25.8,3.2,86,0.75,9,27.9
119,수원,2017-08-19 10:00,26.6,2.7,82,0.89,9,28.6
119,수원,2017-08-19 11:00,27,2.8,80,0.81,9,29.2
119,수원,2017-08-19 12:00,27.8,2.1,76,1.26,9,31.5
119,수원,2017-08-19 13:00,27.9,1.8,74,1.05,10,29.9
119,수원,2017-08-19 14:00,28.6,1.8,71,0.83,10,30.4
119,수원,2017-08-19 15:00,28.5,1.7,74,0.79,10,30.1
119,수원,2017-08-19 16:00,27,2.2,75,0.45,10,28.1
119,수원,2017-08-19 17:00,27.8,1.7,77,0.39,10,28.3
119,수원,2017-08-19 18:00,27.5,1.9,79,0.23,10,27.3
119,수원,2017-08-19 19:00,26.9,1.9,82,0.06,10,26.3
119,수원,2017-08-19 20:00,26.6,2.1,86,0,10,25.7
119,수원,2017-08-19 21:00,25.9,0.6,94,,10,25.5
119,수원,2017-08-19 22:00,26.2,1.8,90,,10,25.3
119,수원,2017-08-19 23:00,24.8,1.2,100,,10,25.3
119,수원,2017-08-20 0:00,22.4,2.1,100,,10,23.8
119,수원,2017-08-20 1:00,22.3,1.9,100,,10,23.9
119,수원,2017-08-20 2:00,22.7,0.2,100,,10,23.9
119,수원,2017-08-20 3:00,22.6,1.5,100,,10,23.8
119,수원,2017-08-20 4:00,22.7,2.5,100,,10,23.7
119,수원,2017-08-20 5:00,22.7,3.5,100,,10,23.6
119,수원,2017-08-20 6:00,22.6,2.7,100,0,10,23.4
119,수원,2017-08-20 7:00,22.3,3.2,100,0,10,23.3
119,수원,2017-08-20 8:00,22.2,3.3,100,0,10,23.3
119,수원,2017-08-20 9:00,22.3,3,100,0.07,10,23.4
119,수원,2017-08-20 10:00,22.8,3,100,0.25,10,24.4
119,수원,2017-08-20 11:00,23.5,3.1,100,0.37,10,25.4
119,수원,2017-08-20 12:00,24.4,4,97,0.75,10,27.7
119,수원,2017-08-20 13:00,24.2,3.3,96,0.83,10,27
119,수원,2017-08-20 14:00,26.3,4.4,87,1.26,9,30.7
119,수원,2017-08-20 15:00,26.4,3.9,85,0.93,10,28.2
119,수원,2017-08-20 16:00,25.9,3,89,0.23,10,26.6
119,수원,2017-08-20 17:00,26.2,3.6,87,0.25,10,26.5
119,수원,2017-08-20 18:00,24.6,3,98,0.18,10,25.6
119,수원,2017-08-20 19:00,24.6,3.4,96,0.05,,25
119,수원,2017-08-20 20:00,24.6,3.5,97,0,10,24.6
119,수원,2017-08-20 21:00,23.8,2.5,100,,10,24.4
119,수원,2017-08-20 22:00,23.5,2.7,100,,10,24.1
119,수원,2017-08-20 23:00,23.6,1.8,100,,10,24
119,수원,2017-08-21 0:00,23.7,1.8,100,,10,24.1
119,수원,2017-08-21 1:00,23.6,1.2,100,,,24.1
119,수원,2017-08-21 2:00,23.5,0.3,100,,,24.2
119,수원,2017-08-21 3:00,23.7,2.4,100,,10,24.1
119,수원,2017-08-21 4:00,23.6,1.6,100,,10,24
119,수원,2017-08-21 5:00,23.3,2.4,100,,10,23.7
119,수원,2017-08-21 6:00,23.3,2.2,100,0,9,23.6
119,수원,2017-08-21 7:00,24.1,2,100,0.19,9,24.5
119,수원,2017-08-21 8:00,24.9,3,93,0.46,10,26
119,수원,2017-08-21 9:00,25.3,3.1,89,0.58,10,26.6
119,수원,2017-08-21 10:00,25.9,2.6,90,0.78,10,28.2
119,수원,2017-08-21 11:00,25.3,3,97,0.65,10,28
119,수원,2017-08-21 12:00,26.1,3,90,0.92,10,29
119,수원,2017-08-21 13:00,26.7,2.4,89,0.63,10,29.1
119,수원,2017-08-21 14:00,26.3,3.9,90,0.85,10,28.5
119,수원,2017-08-21 15:00,25.3,3.9,96,0.77,10,26.8
119,수원,2017-08-21 16:00,26.2,1.9,100,0.74,9,28.5
119,수원,2017-08-21 17:00,27.9,2.8,89,1.18,6,29.2
119,수원,2017-08-21 18:00,26.9,3.1,85,0.85,4,27
119,수원,2017-08-21 19:00,25.6,1.1,93,0.17,,25.8
119,수원,2017-08-21 20:00,24.7,0.7,99,0,,25
119,수원,2017-08-21 21:00,24.5,0.5,100,,4,24.8
119,수원,2017-08-21 22:00,24.5,0.9,100,,,24.7
119,수원,2017-08-21 23:00,24.8,1.1,100,,,24.8
119,수원,2017-08-22 0:00,24.9,0.8,100,,5,24.8
119,수원,2017-08-22 1:00,24.7,1.3,100,,,24.7
119,수원,2017-08-22 2:00,24.1,0.5,100,,,24
119,수원,2017-08-22 3:00,23.5,0.4,100,,6,23.8
119,수원,2017-08-22 4:00,23.8,0.4,100,,7,24.2
119,수원,2017-08-22 5:00,23.3,0.8,100,,6,23.5
119,수원,2017-08-22 6:00,23.2,0.3,100,0,8,23.6
119,수원,2017-08-22 7:00,24,0.6,100,0.11,3,24
119,수원,2017-08-22 8:00,26.5,0.6,95,0.57,5,27.2
119,수원,2017-08-22 9:00,27.4,1,86,0.96,5,29.7
119,수원,2017-08-22 10:00,28,1,78,1.19,6,30.8
119,수원,2017-08-22 11:00,29,1.9,73,1.88,6,33.3
119,수원,2017-08-22 12:00,29.4,2.3,74,1.79,7,34.3
119,수원,2017-08-22 13:00,29.6,2.9,70,1.72,6,36.2
119,수원,2017-08-22 14:00,30.8,2,67,2.15,4,36.8
119,수원,2017-08-22 15:00,31.9,2.6,65,2.35,4,37.3
119,수원,2017-08-22 16:00,31.9,2.3,62,1.7,4,34.2
119,수원,2017-08-22 17:00,30.5,2.8,66,1.44,3,29.8
119,수원,2017-08-22 18:00,28.8,2.1,74,0.59,4,28
119,수원,2017-08-22 19:00,27.6,1.9,79,0.22,,26.8
119,수원,2017-08-22 20:00,26.7,1.1,83,0,,25.9
119,수원,2017-08-22 21:00,26.3,1.1,85,,0,25.4
119,수원,2017-08-22 22:00,25.4,0.3,88,,,25
119,수원,2017-08-22 23:00,24.4,0,97,,,24.6
119,수원,2017-08-23 0:00,24.6,0.5,98,,0,24.4
119,수원,2017-08-23 1:00,23.9,0.2,100,,,24.2
119,수원,2017-08-23 2:00,24.4,0,100,,,24.5
119,수원,2017-08-23 3:00,24.5,0,99,,8,24.8
119,수원,2017-08-23 4:00,24.5,0,98,,10,24.7
119,수원,2017-08-23 5:00,23.9,1.2,100,,10,24.4
119,수원,2017-08-23 6:00,23.9,1.3,100,0,10,24.8
119,수원,2017-08-23 7:00,24.7,0.1,100,0.12,7,25.5
119,수원,2017-08-23 8:00,24.5,1.1,100,0.18,10,25.3
119,수원,2017-08-23 9:00,24.9,0.5,100,0.12,10,25.9
119,수원,2017-08-23 10:00,26.5,1.3,100,0.52,10,28.8
119,수원,2017-08-23 11:00,27.5,1.5,100,0.57,8,29.3
119,수원,2017-08-23 12:00,27.6,3.5,100,1.08,9,30.5
119,수원,2017-08-23 13:00,30.1,4.4,87,1.55,8,33.9
119,수원,2017-08-23 14:00,29.8,5.4,91,1.82,7,35.2
119,수원,2017-08-23 15:00,30.6,4.4,79,1.63,7,33.4
119,수원,2017-08-23 16:00,30.2,4,81,0.67,8,30.8
119,수원,2017-08-23 17:00,30,4.5,84,1.04,7,30.2
119,수원,2017-08-23 18:00,29.3,3.8,85,0.42,8,28.9
119,수원,2017-08-23 19:00,28.7,2.4,90,0.13,,28.1
119,수원,2017-08-23 20:00,28.1,3.1,92,0,,27.2
119,수원,2017-08-23 21:00,28,2,93,,9,27.1
119,수원,2017-08-23 22:00,27.9,2.2,94,,7,26.9
119,수원,2017-08-23 23:00,27.8,2,94,,,26.8
119,수원,2017-08-24 0:00,27.6,1.5,95,,9,26.7
119,수원,2017-08-24 1:00,27.6,3,94,,,26.5
119,수원,2017-08-24 2:00,27.5,2.5,93,,,26.5
119,수원,2017-08-24 3:00,27.7,2.7,91,,9,26.3
119,수원,2017-08-24 4:00,27.7,2.8,91,,9,26.2
119,수원,2017-08-24 5:00,26.7,2.2,97,,10,26.2
119,수원,2017-08-24 6:00,26.4,3,100,0,9,26.2
119,수원,2017-08-24 7:00,26.9,2.9,99,0.04,10,26.5
119,수원,2017-08-24 8:00,27,3.3,99,0.19,10,27.2
119,수원,2017-08-24 9:00,27.2,4.4,98,0.31,9,28
119,수원,2017-08-24 10:00,28.7,4,92,0.72,9,30.1
119,수원,2017-08-24 11:00,28.7,4.2,90,0.56,9,29.8
119,수원,2017-08-24 12:00,28.7,3.9,88,0.86,10,29.4
119,수원,2017-08-24 13:00,29,5,88,0.55,10,29.9
119,수원,2017-08-24 14:00,27.1,3.9,100,0.19,10,27.6
119,수원,2017-08-24 15:00,26.4,5.1,100,0.06,10,27.1
119,수원,2017-08-24 16:00,26,3.6,100,0.14,10,27.2
119,수원,2017-08-24 17:00,25.6,2.9,100,0.27,10,27.2
119,수원,2017-08-24 18:00,25.7,2.5,96,0.38,9,27.7
119,수원,2017-08-24 19:00,24.7,3,94,0.25,,25.5
119,수원,2017-08-24 20:00,24.1,2.6,96,0.01,,24.8
119,수원,2017-08-24 21:00,24.1,2.5,97,,9,24.9
119,수원,2017-08-24 22:00,23.8,0.7,98,,,24.8
119,수원,2017-08-24 23:00,23.9,1.5,98,,,24.7
119,수원,2017-08-25 0:00,23.6,1.3,100,,8,24.3
119,수원,2017-08-25 1:00,23.1,1.4,100,,,23.7
119,수원,2017-08-25 2:00,23.2,0.5,100,,,23.9
119,수원,2017-08-25 3:00,22.9,0.8,100,,8,23.8
119,수원,2017-08-25 4:00,22.8,0.1,100,,8,23.6
119,수원,2017-08-25 5:00,22.5,0,100,,7,23.4
119,수원,2017-08-25 6:00,23,0,100,0,9,23.9
119,수원,2017-08-25 7:00,23.4,0.9,99,0.1,7,24.1
119,수원,2017-08-25 8:00,24.3,1.1,91,0.48,6,26.5
119,수원,2017-08-25 9:00,24.6,2.1,89,1.03,6,28
119,수원,2017-08-25 10:00,27.6,0.7,74,1.62,6,33
119,수원,2017-08-25 11:00,28.4,1.7,63,2.25,7,35.8
119,수원,2017-08-25 12:00,30,2.3,47,2.55,7,37.3
119,수원,2017-08-25 13:00,30.6,2.3,49,2.52,6,37.4
119,수원,2017-08-25 14:00,31.3,1.6,47,2.36,6,36.8
119,수원,2017-08-25 15:00,30.7,3.8,36,2.27,6,33.9
119,수원,2017-08-25 16:00,30.5,3.7,24,1.85,6,29.7
119,수원,2017-08-25 17:00,29.5,3.3,38,1.25,7,27.2
119,수원,2017-08-25 18:00,27.5,2.8,38,0.66,6,25.2
119,수원,2017-08-25 19:00,25.5,2.5,60,0.26,,23.9
119,수원,2017-08-25 20:00,24.3,2.2,67,0,,22.9
119,수원,2017-08-25 21:00,22.8,0.2,86,,4,22.6
119,수원,2017-08-25 22:00,22.9,1.1,85,,,22.2
119,수원,2017-08-25 23:00,22,0.8,90,,,21.7
119,수원,2017-08-26 0:00,21.1,0.6,96,,0,21.4
119,수원,2017-08-26 1:00,20.4,0.1,100,,,21.2
119,수원,2017-08-26 2:00,20,0,100,,,20.8
119,수원,2017-08-26 3:00,20.1,0.5,100,,0,20.5
119,수원,2017-08-26 4:00,19.5,0.6,100,,0,20
119,수원,2017-08-26 5:00,18.9,1.6,87,,0,19.2
119,수원,2017-08-26 6:00,17.7,0.7,95,0,0,18.7
119,수원,2017-08-26 7:00,19.8,0.7,86,0.16,3,19.5
119,수원,2017-08-26 8:00,22.9,0.6,59,0.63,1,23.2
119,수원,2017-08-26 9:00,25.2,1,45,1.34,1,27.9
119,수원,2017-08-26 10:00,26.2,1.1,39,1.89,1,31.5
119,수원,2017-08-26 11:00,27.6,1.6,31,2.3,1,34
119,수원,2017-08-26 12:00,28.5,3.1,32,2.55,2,34.7
119,수원,2017-08-26 13:00,29.3,3.9,28,2.67,1,35.5
119,수원,2017-08-26 14:00,29.4,3.3,37,2.58,1,35.2
119,수원,2017-08-26 15:00,28.4,5,40,2.33,1,33
119,수원,2017-08-26 16:00,28.2,3.4,42,1.92,2,29.1
119,수원,2017-08-26 17:00,27.8,2.8,41,1.37,2,25.2
119,수원,2017-08-26 18:00,26,3.1,41,0.75,2,23.1
119,수원,2017-08-26 19:00,24.7,2.6,45,0.14,,22.3
119,수원,2017-08-26 20:00,23.5,1.3,54,0,,21.7
119,수원,2017-08-26 21:00,22.7,1.9,63,,6,21.5
119,수원,2017-08-26 22:00,22.8,1.8,63,,,21.1
119,수원,2017-08-26 23:00,21.6,0.4,72,,,20.9
119,수원,2017-08-27 0:00,20.1,0.3,80,,3,20.2
119,수원,2017-08-27 1:00,19.2,0.1,90,,,19.7
119,수원,2017-08-27 2:00,19,0,92,,,19.7
119,수원,2017-08-27 3:00,20,1.1,87,,8,20
119,수원,2017-08-27 4:00,18.9,0.3,90,,6,19.5
119,수원,2017-08-27 5:00,19.3,0.8,90,,8,19.8
119,수원,2017-08-27 6:00,18.8,0.5,95,0,8,19.8
119,수원,2017-08-27 7:00,20.2,0.8,86,0.13,9,20.9
119,수원,2017-08-27 8:00,21.8,1.2,77,0.39,9,23
119,수원,2017-08-27 9:00,22.8,1.1,72,0.55,9,24.6
119,수원,2017-08-27 10:00,22.6,1.4,70,0.63,9,24.6
119,수원,2017-08-27 11:00,23,1.3,74,0.49,9,24.4
119,수원,2017-08-27 12:00,24.6,1.3,62,1.21,9,29
119,수원,2017-08-27 13:00,24.1,0.4,65,0.55,9,26
119,수원,2017-08-27 14:00,24.2,0.9,64,0.49,10,25.8
119,수원,2017-08-27 15:00,25.8,0.5,54,0.9,8,28.6
119,수원,2017-08-27 16:00,25.2,0.1,55,0.96,9,27.2
119,수원,2017-08-27 17:00,24.8,0.4,56,0.33,10,25.5
119,수원,2017-08-27 18:00,24,0.3,60,0.16,10,24.4
119,수원,2017-08-27 19:00,23.4,0.4,64,0.06,,23.6
119,수원,2017-08-27 20:00,22.9,1,67,0,,22.6
119,수원,2017-08-27 21:00,21.8,0.7,77,,7,21.8
119,수원,2017-08-27 22:00,22.3,1.4,69,,,21.7
119,수원,2017-08-27 23:00,20.7,0.5,82,,,20.8
119,수원,2017-08-28 0:00,20.7,0,85,,8,21.2
119,수원,2017-08-28 1:00,19.6,0,93,,,20.5
119,수원,2017-08-28 2:00,19,0.7,94,,,20
119,수원,2017-08-28 3:00,18.6,0,94,,3,19.6
119,수원,2017-08-28 4:00,18.5,0,99,,6,19.7
119,수원,2017-08-28 5:00,19.3,0,96,,9,20.3
119,수원,2017-08-28 6:00,19.6,1,92,0,10,20.5
119,수원,2017-08-28 7:00,20,0.5,90,0.06,8,20.9
119,수원,2017-08-28 8:00,21.9,0.7,82,0.48,9,23.5
119,수원,2017-08-28 9:00,22.9,0.7,75,0.61,10,24.4
119,수원,2017-08-28 10:00,23.6,1.3,71,0.7,8,25.4
119,수원,2017-08-28 11:00,25,1.8,56,0.97,10,29.1
119,수원,2017-08-28 12:00,25.1,1,61,0.82,10,27.5
119,수원,2017-08-28 13:00,25.4,0.9,68,0.88,10,27.3
119,수원,2017-08-28 14:00,25.3,1.2,74,0.29,10,26.2
119,수원,2017-08-28 15:00,25.6,0.9,71,0.36,10,26.2
119,수원,2017-08-28 16:00,25.1,2,74,0.15,10,25.1
119,수원,2017-08-28 17:00,24.2,3.2,74,0.1,10,23.9
119,수원,2017-08-28 18:00,20.7,2.8,100,0.01,10,22
119,수원,2017-08-28 19:00,18.5,2.4,100,0.02,10,21.3
119,수원,2017-08-28 20:00,19.8,0.7,96,0,,21.6
119,수원,2017-08-28 21:00,19.3,1.3,100,,10,21.5
119,수원,2017-08-28 22:00,19.7,0.8,100,,,21.5
119,수원,2017-08-28 23:00,19.2,1.2,100,,,21.2
119,수원,2017-08-29 0:00,18.9,1.9,100,,10,20.7
119,수원,2017-08-29 1:00,18.4,2.7,100,,,20
119,수원,2017-08-29 2:00,18.2,2.2,97,,,19.9
119,수원,2017-08-29 3:00,18.3,2.3,96,,4,19.5
119,수원,2017-08-29 4:00,17.9,1.7,97,,8,19.1
119,수원,2017-08-29 5:00,17.5,1.8,100,,7,18.9
119,수원,2017-08-29 6:00,17.8,2.1,95,,7,18.8
119,수원,2017-08-29 7:00,17.9,1.8,90,0.09,3,18.4
119,수원,2017-08-29 8:00,18.1,2.7,79,0.53,5,19.6
119,수원,2017-08-29 9:00,20.3,3.2,62,1.26,3,25.1
119,수원,2017-08-29 10:00,20.8,2.9,57,1.73,5,27.3
119,수원,2017-08-29 11:00,21.1,3.5,50,2.09,6,28.6
119,수원,2017-08-29 12:00,22.5,2.9,47,2.22,6,32
119,수원,2017-08-29 13:00,23.1,2.4,47,2.83,6,33.9
119,수원,2017-08-29 14:00,23,2.8,43,2.65,7,32.4
119,수원,2017-08-29 15:00,23.3,2.7,39,1.86,6,29.8
119,수원,2017-08-29 16:00,23.7,3,39,1.76,4,26.2
119,수원,2017-08-29 17:00,23.3,2.9,39,1.31,4,22.5
119,수원,2017-08-29 18:00,21.5,3.6,37,0.69,6,20.3
119,수원,2017-08-29 19:00,20.4,3.3,40,0.12,,19.3
119,수원,2017-08-29 20:00,19.3,3.5,42,0,,18.2
119,수원,2017-08-29 21:00,18.9,3.8,43,,7,17.9
119,수원,2017-08-29 22:00,17.8,2.9,48,,,17.6
119,수원,2017-08-29 23:00,18.2,3.1,43,,,17.3
119,수원,2017-08-30 0:00,17.9,2.7,42,,9,17.2
119,수원,2017-08-30 1:00,17.8,2.4,41,,,17
119,수원,2017-08-30 2:00,17.2,0.9,45,,,17.1
119,수원,2017-08-30 3:00,17.1,0.8,47,,9,17.3
119,수원,2017-08-30 4:00,16.5,0.8,51,,9,17.3
119,수원,2017-08-30 5:00,16.7,0.8,45,,9,17.1
119,수원,2017-08-30 6:00,16.3,0.8,53,,10,17.2
119,수원,2017-08-30 7:00,16.8,1.1,55,0.04,10,17.5
119,수원,2017-08-30 8:00,17.5,2,47,0.17,10,18.2
119,수원,2017-08-30 9:00,18.2,2.1,50,0.35,10,19.3
119,수원,2017-08-30 10:00,18.3,0.9,49,0.33,10,19.7
119,수원,2017-08-30 11:00,19.2,0.5,52,0.41,10,20.9
119,수원,2017-08-30 12:00,20.9,0.9,49,0.97,10,23.5
119,수원,2017-08-30 13:00,21.2,1.7,48,0.82,10,23.8
119,수원,2017-08-30 14:00,21.7,1.6,55,0.86,10,24.7
119,수원,2017-08-30 15:00,21.4,1.4,53,0.87,10,23.6
119,수원,2017-08-30 16:00,22.4,0.9,52,0.87,8,24.6
119,수원,2017-08-30 17:00,22.1,2.3,58,0.85,6,23.1
119,수원,2017-08-30 18:00,22,2.8,66,0.77,5,21.5
119,수원,2017-08-30 19:00,20.9,1.3,72,0.15,,20.7
119,수원,2017-08-30 20:00,19.8,1.2,83,0,,19.7
119,수원,2017-08-30 21:00,20.1,0.9,82,,7,19.9
119,수원,2017-08-30 22:00,18.9,0.4,86,,,19.1
119,수원,2017-08-30 23:00,18.2,0.4,90,,,18.5
119,수원,2017-08-31 0:00,17.7,0.8,93,,4,18
119,수원,2017-08-31 1:00,17.4,1,95,,,17.6
